timestamp,ati3,ati5,ati4,ati8,ati9,ati2,ati7,ati6,ati1,ati0,max,min,avg
1239,0.8026,0.824,0.7961,0.824,0.824,0.8262,0.8326,0.8176,0.7983,0.8197,0.8326,0.7961,0.8165
1243,0.8026,0.824,0.7961,0.8305,0.824,0.8262,0.8326,0.8176,0.7983,0.8197,0.8326,0.7961,0.8172
1244,0.8026,0.824,0.7961,0.8305,0.824,0.8262,0.8326,0.8326,0.7983,0.8197,0.8326,0.7961,0.8187
1246,0.8219,0.8283,0.7961,0.8305,0.824,0.8262,0.8326,0.8326,0.7983,0.8197,0.8326,0.7961,0.821
1247,0.8219,0.8283,0.7961,0.8305,0.8326,0.8262,0.8326,0.8326,0.7983,0.8197,0.8326,0.7961,0.8219
1256,0.8219,0.8283,0.7961,0.8305,0.8326,0.8262,0.8326,0.8326,0.7983,0.8197,0.8326,0.7961,0.8219
1260,0.8219,0.8283,0.7961,0.8305,0.8326,0.8262,0.8326,0.8326,0.7983,0.8326,0.8326,0.7961,0.8232
1263,0.8219,0.8283,0.7961,0.8305,0.8326,0.8262,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8251
1839,0.8219,0.8283,0.7961,0.8305,0.8326,0.8262,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8251
1843,0.8219,0.8283,0.7961,0.8326,0.8326,0.8262,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8253
1844,0.8219,0.8283,0.7961,0.8326,0.8326,0.8262,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8253
1846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8262,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8266
1847,0.8326,0.8305,0.7961,0.8326,0.8326,0.8262,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8266
1856,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8272
1860,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8176,0.8326,0.8326,0.7961,0.8272
1863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2439,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2443,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2444,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2447,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2456,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2460,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
2463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3039,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3043,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3044,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3047,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3056,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3060,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8305,0.8326,0.8326,0.7961,0.8285
3063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3639,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3643,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3644,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3647,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3656,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3660,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
3663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4243,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4244,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4248,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4256,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4260,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4843,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4844,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4848,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4860,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
4863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
5443,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
5446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
5448,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
5460,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
5463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6043,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6048,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6060,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6643,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6648,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
6663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7243,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7248,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7843,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7848,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
7863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
8443,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
8446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
8448,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
8463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
9043,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
9046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
9063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
9646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
9663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
10246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
10263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
10846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
10863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
11446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
11463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
12046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
12063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
12646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
12663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
13246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
13263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
13846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
13863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
14446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
14463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
15046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
15063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
15646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
15663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
16246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
16263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
16846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
16863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
17446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
17463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
18046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
18063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
18646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
18663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
19246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
19263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
19846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
19863,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
20446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
20463,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
21046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
21063,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
21646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
21663,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
22246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
22263,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
22846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
23446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
24046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
24646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
25246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
25846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
26446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
27046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
27646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
28246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
28846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
29446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
30046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
30646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
31246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
31846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
32446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
33046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
33646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
34246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
34846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
35446,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
36046,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
36646,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
37246,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
37846,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
38447,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
39047,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
39647,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
40247,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
40847,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
41447,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
42047,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
42647,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
43247,0.8326,0.8305,0.7961,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.8326,0.7961,0.8287
